vehicle_id,vehicle_type,manufacturer,model,prod_year,category,leather interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,levy,price
45451163,auto,TOYOTA,RAV 4,2012,Jeep,0,Petrol,2.5,109500,4,Tiptronic,Front,4,Left wheel,White,6,781,21953
45755329,auto,FORD,Fiesta,2017,Sedan,0,Petrol,1.6,41000,4,Automatic,Front,4,Left wheel,White,6,0,15367
45728320,auto,HYUNDAI,Sonata,2017,Sedan,1,Hybrid,2,138459,4,Automatic,Front,4,Left wheel,Silver,0,481,7213
45800562,auto,TOYOTA,Prius,2013,Sedan,0,Hybrid,1.8,145600,4,Automatic,Front,4,Left wheel,Black,0,0,21012
45732705,auto,HYUNDAI,Sonata,2016,Sedan,1,LPG,2,295970,4,Automatic,Front,4,Left wheel,Silver,4,891,15681
45814880,auto,TOYOTA,Tundra,2017,Jeep,1,Petrol,5.7,123862,8,Automatic,4x4,2,Left wheel,White,12,2736,25089
45802804,auto,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,2,63323,4,Automatic,Front,4,Left wheel,Black,4,765,51373
45814769,auto,MERCEDES-BENZ,Vito,2001,Minivan,0,CNG,2.3,0,6,Manual,Front,4,Left wheel,Black,6,0,10663
45797048,auto,HYUNDAI,Genesis,2011,Coupe,1,Petrol,3.8,114021,4,Automatic,Front,4,Left wheel,White,4,1266,16766
45729989,auto,SSANGYONG,Actyon,2017,Jeep,1,Diesel,1.6,25758,4,Automatic,Front,4,Left wheel,Brown,4,831,40634
45770525,auto,BMW,525,2004,Sedan,1,Diesel,2.5 Turbo,265000,5,Tiptronic,Rear,4,Left wheel,Black,8,0,16308
45802982,auto,HYUNDAI,Santa FE,2013,Jeep,1,Diesel,2,45881,4,Automatic,Front,4,Left wheel,White,4,640,28391
45798335,auto,NISSAN,X-Terra,2010,Jeep,1,Petrol,4,145000,6,Automatic,4x4,4,Left wheel,Blue,6,1586,19500
45761873,auto,HONDA,Cr-v,1996,Jeep,0,Petrol,2,30000,4,Automatic,Front,4,Right-hand drive,Blue,2,0,5331
45816587,auto,HYUNDAI,Elantra,2016,Sedan,1,Petrol,1.8,83106,4,Automatic,Front,4,Left wheel,Black,12,810,220
45803459,auto,HYUNDAI,Sonata,2014,Sedan,1,LPG,2,185302,4,Automatic,Front,4,Left wheel,White,4,639,13799
45757552,auto,CHRYSLER,300,2015,Sedan,1,Petrol,3.6,139712,6,Automatic,Rear,4,Left wheel,Red,12,1307,6899
45730913,auto,HYUNDAI,Genesis,2010,Sedan,1,Petrol,3.3,238558,4,Automatic,Front,4,Left wheel,Grey,4,1324,23828
42008617,auto,TOYOTA,Aqua,2014,Sedan,0,Hybrid,1.5,111000,4,Automatic,Rear,4,Right-hand drive,Black,0,0,50
45809653,auto,HONDA,Civic,2018,Coupe,1,Petrol,1.5,8520,4,Automatic,Front,4,Left wheel,Red,4,831,62493
37822404,auto,HYUNDAI,Elantra,2015,Sedan,0,Petrol,1.8,64000,6,Tiptronic,Front,4,Left wheel,Silver,6,0,70
45805525,auto,LEXUS,CT 200h,2012,Hatchback,1,Hybrid,1.8,95000,4,Automatic,Front,4,Left wheel,Carnelian red,10,586,21326
45770467,auto,SUBARU,Forester,2003,Sedan,0,Petrol,2.0 Turbo,174000,4,Automatic,4x4,4,Right-hand drive,Black,2,0,7840
45782170,auto,TOYOTA,Prius,2011,Hatchback,1,Hybrid,1.8,287100,4,Tiptronic,Front,4,Left wheel,Golden,12,645,11604
45763129,auto,MITSUBISHI,Outlander,2006,Jeep,0,CNG,2.4,110500,4,Automatic,4x4,4,Right-hand drive,Grey,4,0,13485
45797493,auto,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,115471,4,Automatic,Front,4,Left wheel,Grey,4,531,16618
45767611,auto,TOYOTA,Prius,2009,Sedan,1,Hybrid,1.5,142426,4,Automatic,Front,4,Left wheel,White,12,746,1882
45813933,auto,MERCEDES-BENZ,CLA 250,2018,Hatchback,1,Petrol,2,15806,4,Automatic,Front,4,Left wheel,Red,12,1079,470
45810006,auto,CHEVROLET,Impala,2016,Sedan,1,Petrol,2.5,63000,4,Automatic,Front,4,Left wheel,White,4,1091,54954
45776529,auto,TOYOTA,Prius,2009,Sedan,0,Hybrid,1.5,237872,4,Automatic,Front,4,Left wheel,Brown,8,746,11290
45802364,auto,HYUNDAI,H1,2013,Minivan,1,Diesel,2.5,69315,4,Automatic,Front,4,Left wheel,Black,4,779,22433
45816159,auto,HYUNDAI,Elantra,2017,Sedan,1,Petrol,2,21246,4,Automatic,Front,4,Left wheel,White,12,1017,549
45809560,auto,HONDA,Civic,2017,Sedan,1,Petrol,2,16000,4,Automatic,Front,4,Left wheel,Grey,4,1017,54349
39670229,auto,MERCEDES-BENZ,S 550,2009,Sedan,1,Petrol,5.5,90000,8,Tiptronic,Rear,4,Left wheel,Black,12,0,149
45646322,auto,MERCEDES-BENZ,ML 350,2011,Jeep,1,Diesel,3.5,220323,6,Automatic,4x4,4,Left wheel,Black,12,1172,157
45813434,auto,BMW,435,2014,Coupe,1,Petrol,3,90029,6,Automatic,Rear,2,Left wheel,Grey,12,915,1176
45804328,auto,JEEP,Compass,2014,Jeep,1,Petrol,2.4,84414,4,Automatic,Front,4,Left wheel,Black,4,749,37291
45797004,auto,NISSAN,Note,2014,Hatchback,0,Petrol,1.2,125000,3,Automatic,Front,4,Right-hand drive,Silver,2,1030,9722
45789900,auto,SUZUKI,Grand Vitara,2006,Jeep,0,Petrol,2.7,86000,6,Automatic,4x4,4,Left wheel,Black,8,0,14426
42410753,auto,MAZDA,Millenia,1998,Sedan,0,Petrol,2,160000,6,Automatic,Front,4,Right-hand drive,Blue,6,0,4200
45809748,auto,FORD,Transit,2006,Microbus,0,Diesel,2.2 Turbo,1500000,5,Manual,Front,2,Left wheel,White,8,0,13172
45806968,auto,LAND ROVER,Range Rover,2016,Jeep,1,Diesel,3,79496,6,Automatic,Front,4,Left wheel,Black,12,1292,9722
45689334,auto,TOYOTA,Camry,2006,Sedan,0,Petrol,2.4,184000,4,Automatic,Front,4,Left wheel,Black,6,0,15681
45654734,auto,CHEVROLET,Volt,2014,Hatchback,1,Hybrid,1.4,138491,4,Automatic,Front,4,Left wheel,Black,12,259,549
45803245,auto,HYUNDAI,Sonata,2016,Sedan,1,LPG,2,258942,4,Automatic,Front,4,Left wheel,Silver,4,891,15681
45693505,auto,OPEL,Astra G,2000,Sedan,0,Petrol,1.6,225000,4,Automatic,Front,4,Left wheel,White,4,0,8154
45757662,auto,FORD,Fusion,2013,Sedan,0,Petrol,2.5,83718,4,Automatic,Front,4,Left wheel,White,0,779,12858
45810865,auto,TOYOTA,Prius C,2012,Hatchback,0,Hybrid,1.5,132462,4,Variator,Front,4,Left wheel,White,7,503,15367
45420823,auto,VOLKSWAGEN,Jetta,2015,Sedan,1,Petrol,1.8 Turbo,71777,4,Tiptronic,Front,4,Left wheel,Grey,10,697,17876
45688482,auto,VOLKSWAGEN,Jetta,2015,Sedan,1,Petrol,1.8 Turbo,39000,4,Tiptronic,Front,4,Left wheel,Red,6,697,22580
45803021,auto,HYUNDAI,Santa FE,2018,Jeep,1,Diesel,2.2,5964,4,Automatic,Front,4,Left wheel,White,4,1178,96071
45809797,auto,CHEVROLET,Cruze,2011,Sedan,1,Diesel,2,52715,4,Automatic,Front,4,Left wheel,Grey,4,707,9261
45208985,auto,FORD,Fusion,2018,Sedan,1,Hybrid,2,39000,4,Tiptronic,Front,4,Left wheel,Silver,12,505,39829
45805628,auto,MITSUBISHI,Delica,2002,Minivan,0,Petrol,3,176000,6,Automatic,4x4,4,Right-hand drive,Silver,1,0,19757
45803133,auto,HYUNDAI,Sonata,2017,Sedan,1,LPG,2,319682,4,Automatic,Front,4,Left wheel,Orange,4,1017,11604
45718308,auto,VOLKSWAGEN,Passat,2014,Sedan,1,Petrol,1.8 Turbo,197600,4,Tiptronic,Front,4,Left wheel,Grey,10,584,17249
45780214,auto,NISSAN,Tiida,2007,Hatchback,1,Petrol,1.5,145000,5,Variator,Front,4,Right-hand drive,Silver,2,0,10000
45769727,auto,MERCEDES-BENZ,E 300,2017,Sedan,1,Petrol,2,26802,4,Automatic,Rear,4,Left wheel,Black,12,1017,314
45803736,auto,HYUNDAI,Tucson,2015,Jeep,1,Diesel,2,108505,4,Automatic,Front,4,Left wheel,Grey,4,765,31248
45816302,auto,BMW,X5,2011,Jeep,1,Petrol,3,117194,6,Automatic,4x4,4,Left wheel,Black,12,1018,6586
45797548,auto,MERCEDES-BENZ,E 320,2002,Sedan,1,Petrol,3.2,139000,6,Tiptronic,Rear,4,Right-hand drive,Silver,8,0,10663
45789464,auto,SUBARU,Legacy,2003,Sedan,0,Petrol,3,209000,6,Tiptronic,4x4,4,Right-hand drive,Silver,4,0,7840
45792240,auto,KIA,Optima,2012,Sedan,1,Petrol,2,55521,4,Automatic,Front,4,Left wheel,White,4,641,14113
45261880,auto,TOYOTA,Prius,2007,Sedan,0,Hybrid,1.5,107248,4,Automatic,Front,4,Left wheel,Silver,6,988,11133
45801515,auto,HYUNDAI,Elantra,2018,Sedan,1,LPG,1.6,35643,4,Automatic,Front,4,Left wheel,White,4,880,36426
45649151,auto,TOYOTA,Camry,2018,Sedan,1,Hybrid,2.5,35058,4,Automatic,Front,4,Left wheel,White,12,609,18817
45759335,auto,AUDI,A7,2013,Hatchback,1,Petrol,3,301707,6,Automatic,4x4,4,Left wheel,Grey,0,917,11133
45814578,auto,DODGE,Neon,2001,Sedan,0,Petrol,2,34000,4,Automatic,Front,4,Left wheel,Black,1,0,6
45802429,auto,HYUNDAI,Grandeur,2012,Sedan,1,LPG,3,226843,4,Automatic,Front,4,Left wheel,Silver,4,919,18500
45759661,auto,SUBARU,Forester,2014,Jeep,1,Petrol,2,110098,4,Automatic,4x4,4,Left wheel,White,0,639,314
45068539,auto,MITSUBISHI,Lancer GT,2013,Hatchback,0,Petrol,2.4,112221,4,Automatic,Front,4,Left wheel,Blue,10,751,10820
45624660,auto,FORD,Fusion,2012,Sedan,0,LPG,2.5,137103,4,Tiptronic,Front,4,Left wheel,Silver,6,0,18503
45815149,auto,TOYOTA,Camry,2018,Sedan,1,Petrol,2.5,60915,4,Automatic,Front,4,Left wheel,White,0,1327,251
45812973,auto,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.8,157859,4,Automatic,Front,4,Left wheel,Black,12,585,314
45769820,auto,LEXUS,GX 460,2015,Jeep,1,Petrol,4.6,102907,8,Automatic,4x4,4,Left wheel,Black,0,1646,706
45798081,auto,MERCEDES-BENZ,250,2012,Sedan,1,Petrol,1.8 Turbo,74000,6,Automatic,Rear,4,Left wheel,Black,12,0,39201
45810374,auto,TOYOTA,Corolla,2014,Sedan,1,Petrol,1.8,87538,4,Automatic,Front,4,Left wheel,Black,12,584,78
45767927,auto,HONDA,Insight,2012,Hatchback,1,Hybrid,1.3,0,4,Automatic,Front,4,Left wheel,Silver,0,448,94
45813927,auto,MERCEDES-BENZ,E 350,2016,Sedan,1,Petrol,3.5,73190,6,Automatic,Rear,4,Left wheel,Black,12,1493,470
45788676,auto,VOLKSWAGEN,Vento,1994,Sedan,0,Petrol,1.8,182000,4,Manual,Front,4,Left wheel,Blue,0,0,4000
45804198,auto,JAGUAR,XF,2015,Sedan,1,Diesel,2.2,71309,4,Automatic,Front,4,Left wheel,White,4,833,45674
45420138,auto,OPEL,Astra,2000,Sedan,0,Petrol,1.6,0,4,Manual,Front,4,Left wheel,White,2,1363,4300
45792764,auto,TOYOTA,Prius,2011,Hatchback,0,Petrol,1.8,137000,4,Variator,Front,4,Left wheel,White,6,0,19601
45523575,auto,TOYOTA,CHR,2018,Jeep,1,Petrol,2,46733,4,Automatic,Front,4,Left wheel,Silver,12,1079,549
41378450,auto,FORD,Escape,2009,Jeep,0,Hybrid,2.5,143000,4,Automatic,4x4,4,Left wheel,Black,12,1185,17562
45813973,auto,MERCEDES-BENZ,CLS 55 AMG,2015,Sedan,1,Petrol,3,110429,6,Automatic,Rear,4,Left wheel,Silver,12,1104,470
45810469,auto,CHEVROLET,Orlando,2012,Jeep,1,Diesel,2,222303,4,Automatic,Front,4,Left wheel,Silver,4,642,14959
45656253,auto,HYUNDAI,Sonata,2012,Sedan,1,Hybrid,2.4,226814,4,Automatic,Front,4,Left wheel,Black,0,753,282
45804833,auto,FIAT,500,2014,Coupe,1,Petrol,1.4,25000,4,Tiptronic,Front,2,Left wheel,Green,6,473,13172
45775251,auto,TOYOTA,Corolla LE,2010,Sedan,0,Petrol,1.8,119000,4,Automatic,Front,4,Left wheel,Silver,6,761,17876
45783430,auto,MITSUBISHI,Grandis,2003,Minivan,0,Petrol,2.4,261000,4,Tiptronic,4x4,4,Right-hand drive,Black,2,0,7840
45792022,auto,CHEVROLET,Cruze,2018,Sedan,0,Petrol,1.4,0,4,Automatic,Front,4,Left wheel,Black,0,781,13956
45789708,auto,OPEL,Astra H,2007,Goods wagon,0,Diesel,1.7,173000,4,Manual,Front,4,Left wheel,Blue,2,0,11604
45754860,auto,ACURA,TSX,2012,Sedan,1,Petrol,2.4,117874,4,Automatic,Front,4,Left wheel,Black,12,753,4077
45784217,auto,TOYOTA,Prius,2016,Hatchback,1,Hybrid,1.8,130000,4,Automatic,Front,4,Left wheel,White,8,397,31361
45814847,auto,HYUNDAI,Elantra,2014,Sedan,0,Petrol,1.8,105600,4,Automatic,Front,4,Left wheel,Beige,0,584,16935
45798361,auto,TOYOTA,Prius,2008,Hatchback,0,Hybrid,1.5,95500,4,Automatic,Front,4,Left wheel,Silver,12,843,11604
45512493,auto,TOYOTA,Camry,2009,Sedan,1,Hybrid,2.4,0,4,Tiptronic,Front,4,Left wheel,White,12,0,13485
45732901,auto,HYUNDAI,Sonata,2015,Sedan,1,LPG,2,530660,4,Automatic,Front,4,Left wheel,Orange,4,765,9252
40047055,auto,HONDA,FIT,2006,Hatchback,1,Petrol,1.3,11111111,4,Variator,Front,4,Right-hand drive,White,4,0,40
45812740,auto,CADILLAC,ATS,2013,Sedan,1,Petrol,2.5,196770,4,Automatic,Rear,4,Left wheel,White,12,779,6272
45809433,auto,TOYOTA,Aqua,2015,Hatchback,1,Petrol,1.5,69000,4,Automatic,Front,4,Left wheel,White,4,595,19579
45810294,auto,CHEVROLET,Malibu,2012,Sedan,1,Petrol,2,114929,4,Automatic,Front,4,Left wheel,Black,4,642,22825
45804894,auto,HYUNDAI,Tucson,2011,Jeep,1,Diesel,2,68047,4,Automatic,Front,4,Left wheel,Black,4,707,27591
44803802,auto,KIA,Sportage,2014,Jeep,0,Petrol,2.4,77000,4,Tiptronic,4x4,4,Left wheel,Blue,6,0,32302
45651997,auto,LEXUS,RX 450,2016,Jeep,1,Hybrid,3.5,0,6,Automatic,Front,4,Left wheel,Grey,12,690,34811
45731428,auto,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,169109,4,Automatic,Front,4,Left wheel,Yellow,4,777,35902
45780603,auto,TOYOTA,Prius 9,2007,Hatchback,1,Petrol,1.5,269638,4,Automatic,Front,4,Left wheel,Brown,4,0,13172
45727081,auto,SSANGYONG,Korando,2013,Jeep,1,Diesel,2,98895,4,Automatic,Front,4,Left wheel,White,4,640,24327
45768684,auto,ACURA,TSX,2010,Sedan,1,Petrol,2.4,0,4,Automatic,Front,4,Left wheel,Grey,12,986,188
45805920,auto,NISSAN,March,2012,Hatchback,0,Petrol,1.2,59847,4,Automatic,Front,4,Right-hand drive,Purple,2,1032,6895
45802907,auto,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,2,185011,4,Automatic,Front,4,Left wheel,White,4,891,34406
45801519,auto,HYUNDAI,Elantra,2014,Sedan,1,Petrol,1.6,140765,4,Automatic,Front,4,Left wheel,Silver,4,528,16480
45810346,auto,CHEVROLET,Malibu,2012,Sedan,1,Petrol,2,162069,4,Automatic,Front,4,Left wheel,Silver,4,642,19384
45770919,auto,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,3.5,77205,6,Automatic,Rear,4,Left wheel,Grey,12,1493,1568
45784207,auto,BMW,535,2011,Sedan,1,Petrol,3,185000,6,Tiptronic,4x4,4,Left wheel,Black,12,0,29793
45730691,auto,SSANGYONG,Actyon,2016,Jeep,1,Petrol,1.6,13530,4,Automatic,Front,4,Left wheel,White,4,730,25089
45769095,auto,TOYOTA,Tacoma,2014,Jeep,1,Petrol,2.7,64994,4,Automatic,Rear,4,Left wheel,Grey,12,832,3763
45782014,auto,TOYOTA,Camry,2015,Sedan,0,Petrol,2.5,108000,8,Tiptronic,Rear,4,Left wheel,White,12,0,32145
45754589,auto,TOYOTA,Aqua,2012,Hatchback,0,Hybrid,1.5,123000,4,Automatic,Front,4,Right-hand drive,Black,2,1268,10036
45727511,auto,SSANGYONG,Korando,2012,Jeep,1,Diesel,2,167000,4,Automatic,Front,4,Left wheel,Silver,4,642,18983
45788773,auto,MERCEDES-BENZ,E 350,2014,Sedan,1,Petrol,3.5,142400,6,Tiptronic,Rear,4,Left wheel,White,12,1053,48610
45656231,auto,TOYOTA,Prius,2010,Hatchback,1,Hybrid,1.8,159382,4,Automatic,Front,4,Left wheel,White,12,761,3293
45802768,auto,HYUNDAI,Santa FE,2014,Jeep,1,Diesel,2,39138,4,Automatic,Front,4,Left wheel,White,4,639,28225
45725912,auto,SSANGYONG,Actyon,2011,Sedan,1,Diesel,2,149720,4,Automatic,Front,4,Left wheel,White,4,707,15483
44096238,auto,HONDA,FIT,2014,Hatchback,0,Hybrid,1.5,136000,4,Variator,Front,4,Right-hand drive,Silver,6,1266,10349
45813350,auto,TOYOTA,Prius,2013,Hatchback,1,Hybrid,1.5,0,4,Automatic,Front,4,Left wheel,Silver,12,502,31
45617831,auto,MERCEDES-BENZ,E 350,2011,Sedan,1,Diesel,3,273186,6,Automatic,Rear,4,Left wheel,White,12,1018,7997
45649304,auto,MERCEDES-BENZ,Viano,2010,Minivan,1,Petrol,2.2 Turbo,180000,4,Automatic,Rear,4,Left wheel,Silver,4,0,120
45793499,auto,MINI,Cooper,2006,Coupe,0,Petrol,1.6,14900,4,Tiptronic,Front,2,Right-hand drive,Yellow,4,0,7683
45803177,auto,HYUNDAI,Sonata,2014,Sedan,1,LPG,2,565573,4,Automatic,Front,4,Left wheel,Orange,4,639,8467
45792574,auto,MERCEDES-BENZ,ML 320 cdi,2005,Jeep,1,Diesel,3.2 Turbo,260000,6,Tiptronic,4x4,>5,Left wheel,Brown,12,0,21953
45802055,auto,BMW,650,2002,Sedan,1,Petrol,4.4,123456,8,Automatic,Rear,4,Left wheel,Silver,0,0,6586
41751996,auto,AUDI,A6 QUATTRO,2011,Sedan,1,Petrol,2.8,79000,6,Tiptronic,4x4,4,Left wheel,Black,8,0,42334
45732096,auto,HYUNDAI,Santa FE,2015,Jeep,1,Diesel,2,93555,4,Automatic,Front,4,Left wheel,White,4,765,49798
45786847,auto,FORD,Transit,1998,Microbus,0,Diesel,2.5 Turbo,111111,6,Manual,Rear,4,Left wheel,Blue,2,0,18817
45802841,auto,HYUNDAI,Santa FE,2016,Jeep,1,Diesel,2,49515,4,Automatic,Front,4,Left wheel,White,4,891,51965
45590631,auto,HONDA,Civic,1996,Hatchback,0,Petrol,1.6,3445,4,Manual,Front,4,Left wheel,Green,0,1368,627
44937184,auto,OPEL,Combo,2003,Goods wagon,0,Diesel,1.7,215522,4,Manual,Front,2,Left wheel,Blue,2,1438,6429
45815218,auto,MERCEDES-BENZ,C 300,2010,Sedan,1,Petrol,3,108517,6,Automatic,4x4,4,Left wheel,White,12,1211,5175
45775390,auto,BMW,730,1995,Sedan,1,Petrol,3,0,8,Automatic,Rear,4,Left wheel,Green,6,0,7840
45649397,auto,TOYOTA,Prius,2008,Hatchback,1,Hybrid,1.5,166800,4,Variator,Front,4,Left wheel,Silver,8,843,13172
45726880,auto,HYUNDAI,Veloster,2012,Coupe,1,Petrol,1.6 Turbo,79000,4,Tiptronic,Front,2,Left wheel,Silver,10,531,11917
45633846,auto,BMW,X5,2012,Jeep,1,Diesel,3,70994,6,Automatic,4x4,4,Left wheel,Black,0,919,31047
45803608,auto,HYUNDAI,H1,2011,Minivan,1,Diesel,2.5,72302,4,Automatic,Front,4,Left wheel,Silver,4,862,24004
45772872,auto,LEXUS,CT 200h,2012,Hatchback,1,Hybrid,1.8,174106,4,Automatic,Front,4,Left wheel,White,0,586,1490
45802947,auto,HYUNDAI,Santa FE,2011,Jeep,1,Diesel,2.2,126799,4,Automatic,Front,4,Left wheel,Silver,4,769,24327
45771478,auto,FORD,Focus,2014,Hatchback,0,Petrol,2,156043,4,Automatic,Front,4,Left wheel,Black,0,639,12544
45809801,auto,HONDA,Civic,2015,Sedan,1,Petrol,1.8,100658,4,Automatic,Front,4,Left wheel,Silver,4,697,30891
45660992,auto,BMW,318 m,1997,Sedan,0,Petrol,1.8,284000,4,Manual,Rear,4,Left wheel,Black,2,0,6500
42902950,auto,BMW,528,2014,Sedan,1,Petrol,2,124000,4,Tiptronic,Rear,4,Left wheel,Silver,10,639,38574
45804495,auto,JEEP,Grand Cherokee,2012,Jeep,1,Petrol,3.6,105757,4,Automatic,Front,4,Left wheel,Black,4,1086,50008
45769749,auto,HONDA,CR-Z,2011,Hatchback,0,Hybrid,1.4,140000,4,Manual,Front,2,Left wheel,Black,10,521,10036
44092830,auto,VOLKSWAGEN,Passat,2012,Sedan,1,Petrol,2.5,180000,4,Tiptronic,Front,4,Left wheel,Silver,8,0,18503
45761204,auto,LAMBORGHINI,Urus,2019,Universal,1,Petrol,4,2531,8,Tiptronic,4x4,4,Left wheel,Black,0,2067,872946
45791655,auto,TOYOTA,Prius,2008,Hatchback,0,Hybrid,1.5,0,4,Automatic,Front,4,Left wheel,White,8,0,10349
45776767,auto,TOYOTA,RAV 4,1996,Jeep,0,Petrol,2,0,4,Automatic,4x4,2,Right-hand drive,Blue,4,0,4704
45772816,auto,LINCOLN,Continental,2018,Sedan,1,Petrol,2.7,25790,6,Automatic,Front,4,Left wheel,White,12,1426,470
45733412,auto,HYUNDAI,Sonata,2017,Sedan,1,Petrol,2,68009,4,Automatic,Front,4,Left wheel,Black,4,1017,50341
45638653,auto,NISSAN,March Rafeet,2004,Hatchback,0,Petrol,1.2,135000,4,Automatic,Front,4,Left wheel,Silver,2,0,7056
45804027,auto,HYUNDAI,Tucson,2019,Jeep,1,Diesel,2,66500,4,Automatic,Front,4,Left wheel,Grey,4,1077,49864
45757516,auto,VOLKSWAGEN,Passat,2000,Sedan,0,Diesel,1.9 Turbo,314000,2,Manual,Front,4,Left wheel,Silver,2,0,6272
45730107,auto,SSANGYONG,Actyon,2017,Jeep,1,Petrol,1.6,67856,4,Automatic,Front,4,Left wheel,White,4,831,42171
45802213,auto,HYUNDAI,H1,2016,Minivan,1,Diesel,2.5,94000,4,Automatic,Front,4,Left wheel,Grey,4,1091,39559
45524839,auto,TOYOTA,CHR,2019,Jeep,1,Petrol,2,19834,4,Automatic,Front,4,Left wheel,Silver,12,1077,21012
45802199,auto,HYUNDAI,H1,2014,Minivan,1,Diesel,2.5,107483,4,Automatic,Front,4,Left wheel,Silver,4,777,32744
45617460,auto,TOYOTA,RAV 4,2016,Jeep,0,Petrol,2.5,78000,4,Automatic,4x4,4,Left wheel,Carnelian red,0,1091,43278
45810099,auto,CHEVROLET,Impala,2016,Sedan,1,Petrol,2.5,120428,4,Automatic,Front,4,Left wheel,Black,4,1091,44752
45417252,auto,MAZDA,Mazda 6,2015,Sedan,1,Petrol,2.5,129600,4,Tiptronic,Front,4,Left wheel,Grey,9,934,29793
45764515,auto,MERCEDES-BENZ,E 350,2013,Sedan,1,Diesel,3.5,107800,6,Automatic,Rear,4,Left wheel,Grey,12,1055,5802
45730771,auto,HYUNDAI,Elantra,2011,Sedan,1,Petrol,1.6,51211,4,Automatic,Front,4,Left wheel,Black,4,583,11604
45815352,auto,LEXUS,RX 350,2011,Jeep,1,Petrol,3.5,181189,6,Automatic,4x4,4,Left wheel,White,12,1172,549
45756119,auto,BMW,X5,2002,Jeep,1,CNG,3,260000,6,Automatic,4x4,4,Left wheel,White,6,0,6899
45767180,auto,TOYOTA,Camry,2018,Sedan,1,Hybrid,2.4,14000,6,Tiptronic,4x4,4,Left wheel,Blue,12,0,62722
45783583,auto,MERCEDES-BENZ,E 200 w210,1997,Sedan,0,Petrol,2,0,4,Manual,Rear,4,Left wheel,Blue,4,0,7840
45799305,auto,TOYOTA,Prius,2017,Hatchback,0,Hybrid,1.8,95350,4,Automatic,Front,4,Left wheel,Silver,14,442,29166
45730331,auto,SSANGYONG,Actyon,2016,Jeep,1,Diesel,1.6,35163,4,Automatic,Front,4,Left wheel,Red,4,730,40092
45815499,auto,LEXUS,ES 350,2013,Sedan,1,Petrol,3.5,204874,6,Automatic,Front,4,Left wheel,White,12,1055,1568
45797538,auto,HYUNDAI,Elantra,2012,Sedan,1,Petrol,1.6,155964,4,Automatic,Front,4,Left wheel,Grey,4,531,20005
43804615,auto,TOYOTA,Highlander,2013,Jeep,1,Petrol,3.5,62102,6,Tiptronic,4x4,4,Left wheel,Pink,12,1055,52687
45794012,auto,VOLKSWAGEN,Passat,2002,Sedan,1,Petrol,2.8,256000,6,Tiptronic,Front,4,Left wheel,Grey,12,0,6586
45767768,auto,AUDI,A4,2014,Sedan,1,Petrol,2,162032,4,Automatic,Front,4,Left wheel,Black,0,639,706
45658615,auto,LEXUS,RX 450,2010,Jeep,1,Hybrid,3.5,382746,6,Automatic,4x4,4,Left wheel,Silver,12,1399,314
45809207,auto,HONDA,FIT,2016,Hatchback,1,Petrol,1.3,109839,4,Automatic,Front,4,Left wheel,Blue,4,609,14831
45732992,auto,HYUNDAI,Sonata,2016,Sedan,1,LPG,2,88900,4,Automatic,Front,4,Left wheel,White,4,891,23436
45779084,auto,TOYOTA,Camry,2012,Sedan,0,Petrol,2.5,156800,4,Tiptronic,Front,4,Left wheel,Green,8,781,20385
45793906,auto,LEXUS,HS 250h,2010,Sedan,1,Hybrid,2.4,93000,4,Automatic,Front,4,Left wheel,Black,12,986,24148
45813956,auto,LEXUS,RX 350,2010,Jeep,1,Petrol,3.5,136542,6,Automatic,Front,4,Left wheel,Blue,0,1399,3450
45758533,auto,NISSAN,Altima,2014,Sedan,1,Petrol,2.5,27656,4,Automatic,Front,4,Left wheel,Silver,12,777,1333
45669454,auto,TOYOTA,Prius,2012,Sedan,0,Hybrid,1.8,112000,4,Variator,Front,4,Left wheel,Grey,6,0,18189
45772599,auto,NISSAN,Armada,2008,Jeep,1,Petrol,5.6,360059,8,Automatic,Front,4,Left wheel,Black,12,2908,784
44528385,auto,BMW,318 რესტაილინგი,2004,Sedan,0,Petrol,1.9,81000,4,Tiptronic,Rear,4,Right-hand drive,Blue,6,0,9408
45726881,auto,SSANGYONG,Korando,2012,Jeep,1,Diesel,2,140411,4,Automatic,Front,4,Left wheel,Grey,4,642,22649
45785521,auto,TOYOTA,Prius,2008,Sedan,0,Hybrid,1.5,244800,4,Automatic,Front,4,Left wheel,Green,6,0,12231
45531003,auto,HONDA,Insight,2011,Hatchback,1,Hybrid,1.3,246574,4,Variator,Front,4,Left wheel,Beige,6,490,14740
45729977,auto,SSANGYONG,REXTON,2013,Jeep,1,Diesel,2,69415,4,Automatic,Front,4,Left wheel,White,4,640,42692
45804907,auto,HYUNDAI,Elantra,2014,Hatchback,1,Petrol,2,46000,4,Tiptronic,Front,4,Left wheel,Black,12,639,15053
43294188,auto,TOYOTA,Prius,2011,Sedan,0,Hybrid,1.8,0,4,Automatic,Front,4,Left wheel,White,12,645,17900
45621739,auto,MERCEDES-BENZ,E 350,2013,Sedan,1,Diesel,3.5,237158,6,Automatic,4x4,4,Left wheel,Black,12,1055,157
